"id","asset","endDate","owner","percentage","startDate","alephUrl","sharesCurrency","date","description","namesMentioned","indexText","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"8b448da42b3fd9f6d93b10f4e7e08c9fea65654d","26c5ca449a38f37b42095ea6e7af94d79fc94bcb","","6d7130be11dc716efde8652c886ffe9eb7550c8f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b751fc890f4c56f5ee2f7b88a28024a9413577b","0c0a6ea27e70b01480197307fdb6f6e40c54c18f","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8b9f19642279de0b05aef6ad38180351b38be597","11b55189c564f2ededf55b8b6cb2300c1bbd89e8","","3de391dd9909c0791f7d0f15db82fe8dcdc5486a","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8bb1767600c56cc9d8f23869f9f10506a296f457","f9491393d750f282cfb9047cf41e86728e99f794","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8bd078b2306416d5116ff69d26bdaa986e889727","b7ff4e9633ef1e501945028c3c8e7c6f83f392cd","","69783a177e60f52d42cb9465a0406077e8b9432c","71.50","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8c162c8dd376731db3a17de9f17b5f311abede25","db28c06ce06f70b1abda4aac0bc50fdf509a4ba4","","83aa9f215e3f997b1a067641cbb935d928183781","","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8c28b89ea3cd93d06f44373091138d7632c33d70","6b7f85dcf28e42a69393fa1580e0389eb8b39f6b","","6d7130be11dc716efde8652c886ffe9eb7550c8f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8c2b61f76a95b0918fe6757d6d47ef7050cdd73b","aa7d456908fb181c9ca85d42743d465230e3ba53","","9c66c8ae33cb234b6ef7a6ad7c8c54453f8878a9","50.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8ca67a32e7b0da5327d01cdecb4f2a3f1b73afd3","d25b23ea9788436c0a5586cf08d06209482cdfcd","","2ad2003a1268291bd32b62631689aaa26fe58a6c","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8caab725ee27491c938bfaeecdd8b841faa1007a","d9fcc664760aa0987a6f256a42ba62e46907b4d1","","d5d549382e295de3c76e1f30bc587aac5307a556","1.18","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d46f031a28c5a9e8a4098a1548bb7dedb62f28b","2f7c152ee7bf2f88d25133965ed5cc50d00ede92","","11b78a017ba9dea0766a6750cdcffb2bcbec2aee","99.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d474fd0a319eb9c36e0f8abbd762c1f437fd4cb","ee6730b235bd653e6e875503e3b43ee2fe226bf4","","3eff54a492893d16d5c0527aedfcc414fb5529da","1.26","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d4b0984f45a5ecf30994c3a88dfa6e7614f13f6","6f6fd7e8e12d4e0b0a0c9d77b39aa9623018c3ff","","e056bb479e4a666aa75eb936dca09c1c4d63f295","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8d791d8d776754aeeae5bee478dace07e0b57bbc","30065ec1d49a8cfdc9a23ede89185c9736cadb9f","","d072ccfdda2cf5c4d9ca352ad3212c5de4452dc2","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8dfd349b8bc6afde217f1c55d2c260de20c9ee31","8e4d9d2af38e375bb5bb624997814db5cf67798e","","5111a2924f1aa17998472d58fe1375eb10261035","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e46dacf29b582fb8246642c76f2402f4ef9dcf3","5efb5e8f7507c910f84eb8bf5761e4e97d67a03e","","daca426fbb1686139dd54733fbd2d37c3993c0dc","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e59b2ef193fa89f3dbee63ae8ce4883a58bd0fb","915a6fcf1162cdf5254af73ac63664860447bfe4","","d7f923f4bb719c77e2ae8fed69e7ddf1e189f531","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8e9e973e0b7fd6aabb38545a690ac6054d20f1de","7460bba57443b998075bb8b0f1941912c164d9af","","2594a37958bcb9672de0a5ec61e7d3b9d987e17f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ea8255337e3432d1a2db384aa71bc147ad36f52","95903ec4290688c16f4952d396f5b1949cec1245","","959ff98982dbd2f0df4f024bdc372013eec9a020","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8eae72d81dfb58ff0b3d3de61d3ff3a3da4ad9cf","90e216e61ed40f76cf3bab525955bd5b093d5cbb","","2ad2003a1268291bd32b62631689aaa26fe58a6c","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8eb974aa98d7871d2f90458928b7f237677b7d9f","00a2c0d93137ae5732e23ee2c3163f07487eefdb","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ed54863cd36f5554adc25d4718fdd6ef6768187","d67e850ccc50a54db3583a1cd39e1360889419d4","","e056bb479e4a666aa75eb936dca09c1c4d63f295","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ee8abc5a9feb9ccef36f21294975b78c5204989","1fc86dc721814999420a1c618f9ad2455be8d9f5","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","40.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ee8d6241fe4d907b166d91938672843fb5d63f2","ed365ac0aa02dfa9955768c3fc95bf25124e5127","","5d8916562dc4bb04f8134b79c4274db49eb2715e","51.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8ef51fd31bc1e0af423f5b59d25d48c172791b4f","cf86f66273a6b6534bcfff69ad200f560518264a","","aa8813cc7a8fe8eee8f64d4964726c55f9048a01","5.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8efcd8a175e2da11f12debf558ed55cf1497a26a","2997019283ed2fcfd99ceee27611a6e5f646b5a3","","1f383c35be96237976ed1b0f6aa1ec23b18f84a6","1.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f223e79964d48901a124c5c04d7695f8cb3831f","b91ab1e9cafaacc152299e699c1b8df9cc58358a","","3103886279fea57b176a517db45da1b9400aab5e","2.52","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"8f287fee598ebb401faf2fc38afb0af963e25d88","10d81ffd6a5048d48aee79507992a6c479170122","","4613cfd8b08cd01bce2108fd03ed49421e96ed05","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f59f3367ccae34e1afa23dfbfc3884c75c5a50f","ee54fd20261bdf2b3340de7440ad9124f45b6e52","","d80a9d65715fafb9e31a20cebdc240164e4628ba","33.33","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"8f672c2a3f03a37164424bd49318b94c54a943a0","6448ba85b3da7a330ae1a34913b4c813fde52d40","","a46c2b4b63618df6ae32c9a3e0964ccca956ead3","13.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f68d113d2a3ef30e7837e514ea28da1d3c86de7","d7d5b25a0d2d4cd25a3cc3967eb21e4a6dbc960d","","d78180910340cce13cf09a1924898fb54dc8d961","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8f91029ffed2b98cbd829168d8e6b5e5068bb17b","27168c46f327e73e4ff2a24971c5dcf31c5b143b","","b705317bed42cdb8f263cf0b3f31e552c244ceac","2.36","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"8fe69a01da6e1358e1f57bec120555b72e7a4564","823f5664ea05be5b57167174df5a5134946079aa","","11b78a017ba9dea0766a6750cdcffb2bcbec2aee","99.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"90050a5139c361f00aa302cf965a58cf1f49c32b","fa85eefd31d8a8d0a14390fe929330677df2e2cc","","f837df26052ea540209856c69dac5929d62b1f2b","55.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9043ed0d7dd80dabb651ca8defbe4df30cac8abd","89cf7aaf050950dbb178e3e6560b0f6f3bd31f2b","","d80a9d65715fafb9e31a20cebdc240164e4628ba","50.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"909c8b8c2c4c729776483d8f67dfdc8fbe914678","0e311b0861819d523ef543c702e3d6040b7372a8","","585e7807be5ff23d4d6d947d87938249d5412b3a","26.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"90a122c8129e703874d1ee6e8b7f084247d41de0","59ed5ac85ba7638d19d590f0a8c95bb0747097bf","","6d7130be11dc716efde8652c886ffe9eb7550c8f","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"90d6964299b38aefc132d6ddb0c001f826cc062a","d9c223ddbd88764a3a39b50758466088146685c7","","9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","51.01","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"91109ee7684326cc5d02e289418d03879e136fdd","511471878a14b40c9be51c832cba29999366a25c","","83aa9f215e3f997b1a067641cbb935d928183781","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"912e72be0d34c7ce7ad4111d166aebb2d402e587","97e8916295f589fd6aa06b2abca961e90937f49e","","f3bc50ebe459ba86853cf243f2bf030e41a7c52b","1.90","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"915c770aad459b5e7ccdb040628cb91621c7978e","5111a2924f1aa17998472d58fe1375eb10261035","","76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","99.99","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9170e21bacfdab782064a4f9d36353a1de609d72","d6fe219600edbe3ac7330108413bb619daa28f32","","76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"91833075bbffb98bd9592b4cd293450e60431049","6e4f9128ad7d221085dcc53af2fe50ae718e0d27","","c8882820029defc8565709a0e350133cc3498a27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"918453dc5c8e69810e3b3a69d806459e60d4dbac","925d7ed2c510718b0eb8a8bbed1cf616f059a80f","","bf6ecf354d4a52c75b596094051802813718976e","99.00","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"91b1ffb672a75a3f571222ffa76f3d3ce422a617","345e8b179047a72f8c985c1bd459d41e5e99be3c","","d80a9d65715fafb9e31a20cebdc240164e4628ba","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"921cfe794ca37847a0cbefa597716d238febe0b3","39159473330ff842969b4c5b163975a32f41e853","","78e3fe9980600b3115413e60e0b05354c0615a5c","6.78","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"925d653a6d3a27fe0848c52b5f36c3ae1966ead8","c181748e5960fbffff8069726b1ae71e234e2a75","","7102118e771845320d88af196e29375455eb41f6","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"925f2c1181c596330cdf758b4965bbf02a84afee","614bf0d0b932301497ba91f344f0149936ea9d9c","","69783a177e60f52d42cb9465a0406077e8b9432c","66.70","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"92909deca2ac25c950dd98ef417b37981832fbac","e917891685d6dd22693b69c150c867b91f927fb5","","c8882820029defc8565709a0e350133cc3498a27","5.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"92962122250e0343cc306399e9e68db3fbc13273","623955af285db7dbf20514ce4b0b79e3ed3fce20","","5acaaf4480f41420713aeba3b8abf65acf8d04b2","25.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"92a5c35f5112b1c3339814c9c870a6e7384fe5a3","ce9280e9e1ca7b1da3e04191714157949fead7bf","","00ef29d20f283892e7368bd0212ae6cdf18f83e1","","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"92da96db2743b418408f276740d5b48439176d8e","819e1ebe62da6c37db8e6472040b21d2779c2efc","","b0d6b4df37040bec6f772d348028d2553662c8a4","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"92f73c49331e8d9a472552ba90231b0b67e9963e","ee235485d66d74193b54c3ec8ff4fdd84434d480","","39159473330ff842969b4c5b163975a32f41e853","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"92fb263a2b45a674c09854d8789980fc336158f6","8295a4d15893aa2982a0833d626c4ee3258f230f","","f7a5c664655676e8ccf41d8a706fe020ef9cb04b","80.00; 60.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9308b5860f00ee607928539c0f8b10c75de76223","2eb8c474d24a000dcd786a3fb8f56fee56937c54","","dfe1c18f8864092ae79013e45491dd8c5186519e","2.74","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"93817dd8e646cc836bfd5d8742364f8defe1ef7e","b2590b2a7c59b4580c863d6f5bfbeecbf1699164","","11b78a017ba9dea0766a6750cdcffb2bcbec2aee","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9382ee7258cd4c478b3760b068e3bcdc24fe9245","68838ec29309379392b7e67315e4c30382dd81ae","","76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"93bdb6276a74e7ace387fbf2cb3035dfc8a87f0a","71196356837fe99a0e158e0149d36631baa9cc6f","","07edf535d7d04e3d8ea9ad7d83a4196196261989","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"93d9aab6d055d2b888898eb2eaf820d89a0ab67f","f70a7ce15d08e5188a1b2766481d168b04e506fb","","a9e3a4faef64446b9eccfd4739f62a07348d12fc","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"93dca20e68b1d6d4e9e66381eaae34bc76c60d4d","03fa0085537de2fece0d5c0e088734de11de9ee1","","5137c25684189300029cd5feb98dd4bb47ddc8a7","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"942cb876f4a7104b86c86daae23e5c5fe5b4af89","9d33020a34057c68728fa45c0f6a3fa15c6eaddd","","bf6ecf354d4a52c75b596094051802813718976e","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9497db092762415bc143e1137cb943969d41a58f","a95aeb6e548cf472d3793df0951fe923c83811f3","","091e2af981b8101288f427f37e8e28d3386f4a22","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"94d2c24b28447df2581ed4bba17f16f856d248d9","c0291867d5259aacda9e67724a93c12f74f9f1b0","","c2d64c9e7b0f887c013df20618fcdb3668ceac97","86.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"95055df14551d28dbbea2237d4e32381e8261505","78e3fe9980600b3115413e60e0b05354c0615a5c","","6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","100.00","","","","","","","","","","","","","","","","","","","ALLEINAKTIONÄR","",""
"9506c73c8932ec28ecbec424d83d4eb44a6dcd4a","be17389667379d499d750857f06101785719fea3","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9531788e6e6f4abf3de14d55269090071bbd6375","dc51410a201076ce5aa54a1c5420afd21c9d6f6b","","d80a9d65715fafb9e31a20cebdc240164e4628ba","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"95713491d66ddabd1d72434f0110c483016f14a9","7732d7b459f48e3dc8b81867f5b3563decff148b","","b2508a26407c94d07c23ed54716e0480122d2f23","33.33","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9571e081ca2f8c2b48c1335ceaeec4e58028b771","99a89e468383779c4bee66824fabf6e4bd9afc15","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","9.52","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"958d81b4acc99bc128df97f4f274981b1d897cf5","27dce3e03a95803ed01a12641ab9280191db9f0a","","c8882820029defc8565709a0e350133cc3498a27","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"95f64f9585ad8284fac9ce53222210291f7c4574","4cb396c484fb70c5f544dc47eb6a44971c060418","","3103886279fea57b176a517db45da1b9400aab5e","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"95fba49a91c1cb52795ee87f37570ffcc1202d20","2f13a257a7f6f97a62b5f923d783079d7d8d5363","","17fb4d4c403b6f07db0025f34e76f90e6f2e9170","17.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"960cdc205dfe6e1663489ac8085e6ac4098628e6","bcd475992ed11a42488c92084d2ef7e82758a29d","","959ff98982dbd2f0df4f024bdc372013eec9a020","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"96227f47369ed94d2db5bcf1bf37d6e45e17ea1b","95c5c86186231917365b4fc68f72a80dbb8b20a4","","959ff98982dbd2f0df4f024bdc372013eec9a020","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"964803fcfb45da610c0fdb372ce6569f6cc84c34","198e4ffd15306830724754ed7dc9b4bc7322ba8d","","8e4545cdf9bc7a6132b02a11ce341dcd97e15f0c","25.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"964b05a7c0230029a7fe20d08ff6ee9155bbd742","6a8c34a14706fc3b0e9892452e2f8e9cca572270","","0c917171c716af94c268fc2a863825cd772b4a44","2.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9661af96cfd960c90371084b81f95f1216d68675","a3f72b2555964c538741b3610b2d3432c7a38dc8","","bf07aafc75d928f82f42bf8e2a1eda9d812acbe2","5.58","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"96940e315df1650bac5f4b200ae075053e9dc97a","5cef1aad2be46c8063e6c67387da543e7a1de548","","959ff98982dbd2f0df4f024bdc372013eec9a020","49.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"96a85e11c046dc1df276df3cf05ff9162c57d822","077769469fc4890826501a29c647da96580f82b8","","a7883bb8ccdd2192f421354f1634eedf82d4f9cc","80.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"96e4f32da1c12bd0967b962e7333a4c53a3538c4","783650e534285cc9466482c6b7f03ba7cc8d02af","","73f4851c4f07312980c82eca2eca92f6a0b4b07e","79.92","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"96ea72a2f6c3a67986c1d3e9d13c7f3df505e3ad","9e711ebc6c45d8120f8cceccf72bf5440394b29b","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","65.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9707513325bb6d25282f98d6138ad65a423adbdc","4c4c3b09f4121e54eb2a42b6dd2702ee476fde9b","","c510bbdc11fa9825ffb72e3d45891805b7c3d410","60.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"971bb44129301400a214e6f66869fc8243e73440","d78180910340cce13cf09a1924898fb54dc8d961","","76b44fbe1d939c08a63e0ec758f702e8c6b78aa1","51.00","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"971e2c0c3aed77b0110cd8b6b4c4c8b45f5a437a","48d052d767d7aaa2a9f7b1da1e446700e9b8430e","","be8998c58f15be95d34a2ab29247b9e77b8867b8","8.54","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"97668ebed4e4a3ad549917c47dc0980fc418fec4","c1b5b3d8aec0fe6b17c6499296b80aa55356e5f4","","a75e177d46531d8f830c33203fdae2c681122bfc","20.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9786bf7efb8e75a4f2ed2b389d60f0c86c628cb8","d1771d517b9b5888e2b1c9e3c9a8a4f39ab70fec","","e51ec26d7c3e86ea3d6a02607765113d36ecbc4a","","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"978aab51fd2893675875e5e4f877fcad6cdde070","9c465e036be0aba0e7fc9789f2af8889d97ad31b","","bf6ecf354d4a52c75b596094051802813718976e","31.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"97dee0ffd0257142a8994c61f84dc74dd2a41ec2","673b55d6bedc1a37f1858d5e1637a2738c9240d8","","4613cfd8b08cd01bce2108fd03ed49421e96ed05","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"97e9831faf97d18c29a21bdf8dd14756d9f8beb0","d5b569cc16277986d586325e8dc2ae4cccb335e9","","bf07aafc75d928f82f42bf8e2a1eda9d812acbe2","73.43","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9832efda44e792743faae4858403882795f27052","e382c8e5bb21e156e60604275d9d38f4f0294937","","f837df26052ea540209856c69dac5929d62b1f2b","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"985ab6fe9cee17396da3796bbcf7af5c35222d23","4e2adbe2620d82977bfc796bd78b76362fe636c9","","2ad2003a1268291bd32b62631689aaa26fe58a6c","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9870ba69a2ac2b0edb64bb47ccbc322cae607689","e44a766200b43bb0f621b097eb5d028134e3a2cc","","8908947975a195d827651035f3dfef38c1b96084","3.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"98896d16d2a895d1f864b65c11df825386f954ab","16574bfa7a14e447f15d3c3c43b37466bdd38ec6","","1a203236751497bec9a15397d7511e7ac2e7bf78","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9889905d90eeb70c7644d9dbee48223c10676b4d","e393fcb9e56b593aae80a4720d2c8c987a4e3a3a","","091e2af981b8101288f427f37e8e28d3386f4a22","0.38","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"99429641d534023bcb1f94f7116f4846fd6cf0ef","9480c5863a73cff3840324fa80943ed20a0b2f8e","","d80a9d65715fafb9e31a20cebdc240164e4628ba","26.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9973366e69c71bb5c3c60440b730d322c1d4b8eb","64be90426b50543439d23c54eb2edfab19d3b0da","","227884a814e885c783dacfbd013a76fce1d37c73","2.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9976c9a5dbf229625eac2bab6f53199152bcb9de","88bb4e8b090426c26315694e99f1ccc643d6deca","","9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9983527a921beb0e849663994fa1faa76c4637d2","4e7ece8760a160ce4aacf215e18c131a9e566d7b","","a74fe54270bfeae5b704b2fd102454fb7b71ade7","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"99d3354438c92c19e8efe32858c5254d7ddbc23d","c52e2044e4b62914e88b8b857d1a3a8820ca408b","","0ae3ab122cbc5997efb9c463c21ec2711627a71e","","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"9a44831250cfe70c67d5eaf89038c39db788eca8","8d152f7f47726c384e79a8d1573efafebf4ddcd9","","11b78a017ba9dea0766a6750cdcffb2bcbec2aee","55.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9a542973efc9d61096e86276e72dedae41cf56e9","f742c09516f8c8916505145c710b9ce807f693e1","","15f49a56502d0921e634dfad4ebc01b39121baaa","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9a6b99b7b31c0969d953b654135d7d06a74b0d2a","1df2654c2f399de9195815e07ea8cc612d7e3a5a","","42266092b839a4a6d1a21fda2de139c15e2e98d7","33.33","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9a8ddee58510311c40cae9cdb82f9875b24c8e4d","161e21084e08d8274f91a743cfb921582f11a3ab","","8524f5a8484f8b193cae23c60e948f40d40d9ab3","76.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9ab47adad1cc268de59df1d97ad07a5ae44c9886","f3cf16b13f2c14f155e2801c0c401d98680d9638","","843bd8be249e983246d0e85aa2e27aaa620be68a","42.40","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9afb2b427afd53fb614457f18db60c15ffd89c48","45dc378cc0687c4b90c2aa8e7ee50da7b9241e31","","d78180910340cce13cf09a1924898fb54dc8d961","1.48","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9b084a5eba4f2bfbb77ff94f9325c67248198a0a","616c35eb8e3f99ac7f8a7ffd77b0e4c985406564","","a7ad7d6e889fb9e58e0d7b470eeec08e5a646da4","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9b494d0e0b77ea12463d19b0af2d3ab54dec2012","9076c678d888b58913addbcfabac4d4780beeb15","","d5d549382e295de3c76e1f30bc587aac5307a556","70.10","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9b578834789e3c5d453258dbbe91d8331bf95010","d0f2e21c2bd66820cde44d76f64716e214646d1a","","ce03b223eea5bda205af9017b03a7de977a00408","8.66","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"9b5c6e3c8ddb8af4c44dbab9bff83ca1d7f4b780","c214e0c5fa0c6666c2b6898592f7c16a9246ba0b","","e6c2be5f4d5212a36f2740c3e7a87dba28e46d6a","","","","","","","","","","","","","","","","","","","","","",""
"9b611027e203f6d9a86c83c4a8bffc1c4bd6ab08","b6430e38fef4ff7de3b57b42dccc61238445e518","","e056bb479e4a666aa75eb936dca09c1c4d63f295","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9b6817b072d467ecac09c51d6feed28e54e2fd30","f58b0357af15a6d29af7aed961cf358582f3816f","","3103886279fea57b176a517db45da1b9400aab5e","100.00","","","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"9bb99aa70f3c9d464b27da96a9f630e677f21ca2","8ef717c30061e8cbeca3ba49aab705241882c11b","","168900d16e53562bff8fd34f897033d93d2ae4cd","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9bd439c6a24ca898e751b5fa31c78e65743c3e23","a8f833668eb611ca8ffad29d4fef8fe942af0443","","b0d6b4df37040bec6f772d348028d2553662c8a4","90.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9bdee3b54806e4264fdc5a64c41b86e764140189","d88ec1b4638596d40a7976a826b8a3732abff54a","","c2d64c9e7b0f887c013df20618fcdb3668ceac97","50.00","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"9bec83c54461d1f57b03389822185e577e9c449a","5b886b5e30761edaad6bfdebafc2384b69286c77","","204669a7729011a1ac98c3844851b936862a0615","50.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"9c57561b2d348e9cf10e77e1ff32bac3592ca6b4","a831e0d3afff59640bbd04ba92ac264c56bcfa46","","843bd8be249e983246d0e85aa2e27aaa620be68a","6.59","","","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"9c6bc3e98127a37108fe250825237cbc936d702f","6c9d0ad77be2baab5825aec1cbe1ff0f087bccf1","","804ec3581f07da91cbd2289953ebfd263e788021","100.00","","","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
